estimate,CI_left,CI_right,misp,estimator,lrnr,n,ATE,iter
-12131.0926463548,-14057.5579751884,-9299.58560666392,3,auDRI,all,2675,-13200.4820412479,37
-5391.33929846284,-7255.43882246323,-3527.23977446244,3,AIPW,all,2675,-13200.4820412479,37
-13020.6567409219,-14315.5322640392,-11431.7248296798,1,auDRI,all,2675,-13364.5547233006,38
-13010.3345070027,-13770.1359227037,-12250.5330913016,1,AIPW,all,2675,-13364.5547233006,38
-13093.1567561713,-14505.6506801245,-11509.2963455024,2,auDRI,all,2675,-13364.5547233006,38
-13199.3550396035,-13977.5421901383,-12421.1678890688,2,AIPW,all,2675,-13364.5547233006,38
-13137.7712943887,-14611.5450815977,-11370.3062470558,3,auDRI,all,2675,-13364.5547233006,38
-12701.6977593366,-14399.0238385026,-11004.3716801706,3,AIPW,all,2675,-13364.5547233006,38
-11886.7648195435,-14100.4356329074,-9630.63981254745,1,auDRI,all,2675,-13198.3616466779,39
-12973.5437656464,-13722.3058321865,-12224.7816991063,1,AIPW,all,2675,-13198.3616466779,39
-12069.8482383947,-14077.5953879722,-10084.198871929,2,auDRI,all,2675,-13198.3616466779,39
-13179.6706529107,-13958.4045451965,-12400.936760625,2,AIPW,all,2675,-13198.3616466779,39
-13087.9911059887,-14271.9651083039,-11743.0956452699,3,auDRI,all,2675,-13198.3616466779,39
-13006.3013162051,-14312.6472648526,-11699.9553675576,3,AIPW,all,2675,-13198.3616466779,39
-14943.4477891394,-18269.9689829094,-12515.2942783983,1,auDRI,all,2675,-13326.2146062075,40
-13785.4881237383,-14536.9423595262,-13034.0338879504,1,AIPW,all,2675,-13326.2146062075,40
-14107.5263710985,-16507.4187254423,-11627.5451871273,2,auDRI,all,2675,-13326.2146062075,40
-13039.2179124434,-13793.0067403851,-12285.4290845016,2,AIPW,all,2675,-13326.2146062075,40
-13629.9780558833,-14781.3597776088,-12517.4109414528,3,auDRI,all,2675,-13326.2146062075,40
-13854.7345948421,-15378.1698499219,-12331.2993397624,3,AIPW,all,2675,-13326.2146062075,40
-14865.1491130165,-16464.1523626093,-12865.9666063416,1,auDRI,all,2675,-13434.9406774886,41
-13389.4589462875,-14126.0126701404,-12652.9052224346,1,AIPW,all,2675,-13434.9406774886,41
-14999.8673587824,-16877.1218390207,-12850.912375898,2,auDRI,all,2675,-13434.9406774886,41
-13519.4099684345,-14294.0531930568,-12744.7667438122,2,AIPW,all,2675,-13434.9406774886,41
-13565.0340290313,-14732.2748037502,-12230.8336683658,3,auDRI,all,2675,-13434.9406774886,41
-13479.5762205923,-14769.3851829073,-12189.7672582773,3,AIPW,all,2675,-13434.9406774886,41
-14816.4711860803,-16583.3409623575,-12025.0532228633,1,auDRI,all,2675,-13309.5585433271,42
-13216.8862011262,-14011.669353455,-12422.1030487973,1,AIPW,all,2675,-13309.5585433271,42
-14887.9589520718,-16602.5345103593,-12009.8307086355,2,auDRI,all,2675,-13309.5585433271,42
-13597.3236236419,-14373.2896526103,-12821.3575946735,2,AIPW,all,2675,-13309.5585433271,42
-13152.088483405,-14867.0977224909,-10723.3231293686,3,auDRI,all,2675,-13309.5585433271,42
-12737.4098557717,-14739.1085913056,-10735.7111202378,3,AIPW,all,2675,-13309.5585433271,42
-13772.650857141,-15738.2496288498,-10820.9958417452,1,auDRI,all,2675,-12929.15691136,43
-12155.3780625975,-13148.995830863,-11161.760294332,1,AIPW,all,2675,-12929.15691136,43
-13392.9435179203,-15088.689493443,-11200.8482700527,2,auDRI,all,2675,-12929.15691136,43
-12965.9012989225,-13950.4270824387,-11981.3755154063,2,AIPW,all,2675,-12929.15691136,43
-12722.6686496754,-14571.0616034605,-10342.8994927505,3,auDRI,all,2675,-12929.15691136,43
-12065.1284836051,-13690.0782501712,-10440.178717039,3,AIPW,all,2675,-12929.15691136,43
-15056.033281425,-16565.5738601047,-13739.5309079312,1,auDRI,all,2675,-13597.7678376302,44
-15238.3941697086,-15973.6080879369,-14503.1802514804,1,AIPW,all,2675,-13597.7678376302,44
-14520.921263554,-15735.0112152765,-13085.8426882359,2,auDRI,all,2675,-13597.7678376302,44
-13527.5037846777,-14263.3795822488,-12791.6279871066,2,AIPW,all,2675,-13597.7678376302,44
-14431.709447001,-15702.2270951834,-13124.2206661136,3,auDRI,all,2675,-13597.7678376302,44
-14791.1841061655,-16138.0140876394,-13444.3541246916,3,AIPW,all,2675,-13597.7678376302,44
-11884.9773318768,-15368.3753892294,-10162.1534891641,1,auDRI,all,2675,-13468.6907074989,45
-14728.9456678116,-15426.984690459,-14030.9066451643,1,AIPW,all,2675,-13468.6907074989,45
-12010.1562096142,-15282.3114898018,-10639.0104563778,2,auDRI,all,2675,-13468.6907074989,45
-14344.9381532263,-15065.8515884479,-13624.0247180047,2,AIPW,all,2675,-13468.6907074989,45
-14187.7088564969,-15401.9603567952,-12929.8724058895,3,auDRI,all,2675,-13468.6907074989,45
-14508.115933059,-15749.2955492005,-13266.9363169174,3,AIPW,all,2675,-13468.6907074989,45
-13261.3047370351,-14660.0026924799,-11738.5009461314,1,auDRI,all,2675,-13277.3881566583,46
-13460.284989695,-14142.8310830233,-12777.7388963666,1,AIPW,all,2675,-13277.3881566583,46
-13433.8156512864,-14640.8074282419,-12246.7158772724,2,auDRI,all,2675,-13277.3881566583,46
-13972.2901135701,-14689.5364738066,-13255.0437533336,2,AIPW,all,2675,-13277.3881566583,46
